Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A17006B_001,SE_A17006B_002,SE_A17006B_003,PCT_SE_A17006B_002,PCT_SE_A17006B_003
"06037199120","Census Tract 1991.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"199120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1991.20",,,,121,101,20,83.47,16.53
"06037199201","Census Tract 1992.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"199201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1992.01",,,,21,21,0,100,0
"06037199202","Census Tract 1992.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"199202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1992.02",,,,19,19,0,100,0
"06037199300","Census Tract 1993, Los Angeles County, California","ca","140","00",,,,"06","037",,,"199300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1993",,,,10,10,0,100,0
"06037199400","Census Tract 1994, Los Angeles County, California","ca","140","00",,,,"06","037",,,"199400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1994",,,,162,148,14,91.36,8.64
"06037199700","Census Tract 1997, Los Angeles County, California","ca","140","00",,,,"06","037",,,"199700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1997",,,,11,11,0,100,0
"06037199801","Census Tract 1998.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"199801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1998.01",,,,17,17,0,100,0
"06037199802","Census Tract 1998.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"199802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1998.02",,,,0,0,0,,
"06037199900","Census Tract 1999, Los Angeles County, California","ca","140","00",,,,"06","037",,,"199900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1999",,,,0,0,0,,
"06037201110","Census Tract 2011.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2011.10",,,,41,41,0,100,0
"06037201120","Census Tract 2011.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2011.20",,,,119,99,20,83.19,16.81
"06037201200","Census Tract 2012, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2012",,,,0,0,0,,
"06037201301","Census Tract 2013.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2013.01",,,,101,101,0,100,0
"06037201302","Census Tract 2013.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2013.02",,,,193,176,17,91.19,8.81
"06037201401","Census Tract 2014.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2014.01",,,,81,81,0,100,0
"06037201402","Census Tract 2014.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2014.02",,,,22,22,0,100,0
"06037201501","Census Tract 2015.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2015.01",,,,61,61,0,100,0
"06037201503","Census Tract 2015.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2015.03",,,,14,14,0,100,0
"06037201504","Census Tract 2015.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2015.04",,,,28,28,0,100,0
"06037201601","Census Tract 2016.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2016.01",,,,29,29,0,100,0
"06037201602","Census Tract 2016.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2016.02",,,,4,4,0,100,0
"06037201700","Census Tract 2017, Los Angeles County, California","ca","140","00",,,,"06","037",,,"201700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2017",,,,124,102,22,82.26,17.74
"06037203100","Census Tract 2031, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2031",,,,62,40,22,64.52,35.48
"06037203200","Census Tract 2032, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2032",,,,45,45,0,100,0
"06037203300","Census Tract 2033, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2033",,,,33,31,2,93.94,6.06
"06037203500","Census Tract 2035, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2035",,,,3,3,0,100,0
"06037203601","Census Tract 2036.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2036.01",,,,3,3,0,100,0
"06037203602","Census Tract 2036.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2036.02",,,,58,58,0,100,0
"06037203710","Census Tract 2037.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2037.10",,,,27,27,0,100,0
"06037203720","Census Tract 2037.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2037.20",,,,0,0,0,,
"06037203800","Census Tract 2038, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2038",,,,0,0,0,,
"06037203900","Census Tract 2039, Los Angeles County, California","ca","140","00",,,,"06","037",,,"203900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2039",,,,0,0,0,,
"06037204110","Census Tract 2041.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2041.10",,,,27,19,8,70.37,29.63
"06037204120","Census Tract 2041.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2041.20",,,,14,14,0,100,0
"06037204200","Census Tract 2042, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2042",,,,31,31,0,100,0
"06037204300","Census Tract 2043, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2043",,,,0,0,0,,
"06037204410","Census Tract 2044.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2044.10",,,,0,0,0,,
"06037204420","Census Tract 2044.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2044.20",,,,45,37,8,82.22,17.78
"06037204600","Census Tract 2046, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2046",,,,28,17,11,60.71,39.29
"06037204700","Census Tract 2047, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2047",,,,21,21,0,100,0
"06037204810","Census Tract 2048.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2048.10",,,,0,0,0,,
"06037204820","Census Tract 2048.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2048.20",,,,35,35,0,100,0
"06037204910","Census Tract 2049.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2049.10",,,,0,0,0,,
"06037204920","Census Tract 2049.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"204920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2049.20",,,,11,11,0,100,0
"06037205110","Census Tract 2051.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"205110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2051.10",,,,24,24,0,100,0
"06037205120","Census Tract 2051.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"205120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2051.20",,,,13,13,0,100,0
"06037206010","Census Tract 2060.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2060.10",,,,5,5,0,100,0
"06037206020","Census Tract 2060.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2060.20",,,,60,60,0,100,0
"06037206050","Census Tract 2060.50, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2060.50",,,,17,0,17,0,100
"06037206051","Census Tract 2060.51, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2060.51",,,,54,41,13,75.93,24.07
"06037206052","Census Tract 2060.52, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2060.52",,,,180,168,12,93.33,6.67
"06037206053","Census Tract 2060.53, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2060.53",,,,98,78,20,79.59,20.41
"06037206054","Census Tract 2060.54, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206054",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2060.54",,,,52,37,15,71.15,28.85
"06037206201","Census Tract 2062.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2062.01",,,,190,118,72,62.11,37.89
"06037206202","Census Tract 2062.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2062.02",,,,112,70,42,62.5,37.5
"06037206301","Census Tract 2063.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2063.01",,,,457,310,147,67.83,32.17
"06037206302","Census Tract 2063.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2063.02",,,,290,216,74,74.48,25.52
"06037206303","Census Tract 2063.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2063.03",,,,403,232,171,57.57,42.43
"06037207101","Census Tract 2071.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2071.01",,,,395,361,34,91.39,8.61
"06037207102","Census Tract 2071.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2071.02",,,,164,164,0,100,0
"06037207103","Census Tract 2071.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2071.03",,,,68,68,0,100,0
"06037207303","Census Tract 2073.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2073.03",,,,271,271,0,100,0
"06037207304","Census Tract 2073.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2073.04",,,,149,149,0,100,0
"06037207305","Census Tract 2073.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2073.05",,,,50,38,12,76,24
"06037207306","Census Tract 2073.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2073.06",,,,217,217,0,100,0
"06037207307","Census Tract 2073.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2073.07",,,,193,100,93,51.81,48.19
"06037207308","Census Tract 2073.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2073.08",,,,121,112,9,92.56,7.44
"06037207400","Census Tract 2074, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2074",,,,188,162,26,86.17,13.83
"06037207501","Census Tract 2075.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2075.01",,,,147,147,0,100,0
"06037207502","Census Tract 2075.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2075.02",,,,239,196,43,82.01,17.99
"06037207711","Census Tract 2077.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2077.11",,,,184,155,29,84.24,15.76
"06037207712","Census Tract 2077.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2077.12",,,,593,533,60,89.88,10.12
"06037207901","Census Tract 2079.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2079.01",,,,623,623,0,100,0
"06037207902","Census Tract 2079.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2079.02",,,,530,504,26,95.09,4.91
"06037208001","Census Tract 2080.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2080.01",,,,257,257,0,100,0
"06037208002","Census Tract 2080.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2080.02",,,,54,0,54,0,100
"06037208301","Census Tract 2083.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2083.01",,,,16,16,0,100,0
"06037208302","Census Tract 2083.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2083.02",,,,212,178,34,83.96,16.04
"06037208401","Census Tract 2084.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2084.01",,,,60,60,0,100,0
"06037208402","Census Tract 2084.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2084.02",,,,32,32,0,100,0
"06037208501","Census Tract 2085.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2085.01",,,,16,16,0,100,0
"06037208502","Census Tract 2085.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2085.02",,,,89,89,0,100,0
"06037208610","Census Tract 2086.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2086.10",,,,154,130,24,84.42,15.58
"06037208620","Census Tract 2086.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2086.20",,,,231,179,52,77.49,22.51
"06037208710","Census Tract 2087.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2087.10",,,,279,246,33,88.17,11.83
"06037208720","Census Tract 2087.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2087.20",,,,174,174,0,100,0
"06037208801","Census Tract 2088.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2088.01",,,,281,281,0,100,0
"06037208802","Census Tract 2088.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2088.02",,,,137,91,46,66.42,33.58
"06037208902","Census Tract 2089.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2089.02",,,,117,86,31,73.5,26.5
"06037208903","Census Tract 2089.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2089.03",,,,123,75,48,60.98,39.02
"06037208904","Census Tract 2089.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2089.04",,,,61,30,31,49.18,50.82
"06037209103","Census Tract 2091.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2091.03",,,,135,135,0,100,0
"06037209104","Census Tract 2091.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2091.04",,,,87,75,12,86.21,13.79
"06037209105","Census Tract 2091.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2091.05",,,,55,55,0,100,0
"06037209106","Census Tract 2091.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2091.06",,,,179,171,8,95.53,4.47
"06037209201","Census Tract 2092.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2092.01",,,,398,398,0,100,0
"06037209202","Census Tract 2092.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2092.02",,,,31,31,0,100,0
"06037209300","Census Tract 2093, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2093",,,,363,316,47,87.05,12.95
"06037209401","Census Tract 2094.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2094.01",,,,195,105,90,53.85,46.15
"06037209402","Census Tract 2094.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2094.02",,,,0,0,0,,
"06037209403","Census Tract 2094.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2094.03",,,,313,265,48,84.66,15.34
"06037209510","Census Tract 2095.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2095.10",,,,56,56,0,100,0
"06037209520","Census Tract 2095.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2095.20",,,,58,58,0,100,0
"06037209810","Census Tract 2098.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2098.10",,,,10,10,0,100,0
"06037209820","Census Tract 2098.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2098.20",,,,25,7,18,28,72
"06037210010","Census Tract 2100.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"210010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2100.10",,,,49,37,12,75.51,24.49
"06037211000","Census Tract 2110, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2110",,,,119,76,43,63.87,36.13
"06037211121","Census Tract 2111.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2111.21",,,,122,103,19,84.43,15.57
"06037211122","Census Tract 2111.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2111.22",,,,48,48,0,100,0
"06037211123","Census Tract 2111.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2111.23",,,,22,22,0,100,0
"06037211124","Census Tract 2111.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2111.24",,,,38,38,0,100,0
"06037211201","Census Tract 2112.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2112.01",,,,100,89,11,89,11
"06037211202","Census Tract 2112.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2112.02",,,,55,26,29,47.27,52.73
"06037211310","Census Tract 2113.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2113.10",,,,173,70,103,40.46,59.54
"06037211320","Census Tract 2113.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2113.20",,,,57,41,16,71.93,28.07
"06037211410","Census Tract 2114.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2114.10",,,,45,45,0,100,0
"06037211420","Census Tract 2114.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2114.20",,,,220,157,63,71.36,28.64
